status,shopify_product_id,handle,source_title,variants,first_sku,first_ean,size_confidence,missing_translations,outdated_translations,reason
excluded,10496639500626,cute-cartoon-sea-turtle-wall-decal,Cute 3D Sea Turtle Wall Decal | Cartoon Nursery Sticker,15,,,,,,one or more variants missing SKU
excluded,10497922793810,green-dragon-blue-fire-wall-decal,3D Green Dragon Wall Decal | Blue Fire Portal Illusion,15,,,,,,one or more variants missing SKU
excluded,10498180972882,friendly-lion-wall-decal-safari-nursery-86860,Friendly Lion Wall Decal | Safari Nursery Decor,15,,,,,,one or more variants missing SKU
excluded,10518651273554,white-dragon-head-wall-decal,3D White Dragon Head Wall Decal | Enchanted Forest Portal,15,,,,,,one or more variants missing SKU
excluded,10518675685714,white-dragon-winged-wall-decal,3D White Dragon Wall Decal | Winged Forest Breakthrough,15,,,,,,one or more variants missing SKU
excluded,10519046783314,golden-sun-wall-decal-boho-mandala-wall-15828,Golden Sun Wall Decal | Boho Mandala Wall Art,15,,,,,,one or more variants missing SKU
excluded,10519065067858,boho-zebra-wall-decal-floral-safari-24565,Boho Zebra Wall Decal | Floral Safari Nursery Decor,15,,,,,,one or more variants missing SKU
excluded,10520768479570,brick-tunnel-wall-decal-orange-eyes,3D Brick Tunnel Wall Decal | Orange Eyes Optical Illusion,15,,,,,,one or more variants missing SKU
excluded,10520865472850,dark-brick-hallway-wall-decal-yellow-eyes,3D Dark Brick Hallway Wall Decal | Yellow Eyes Tunnel,15,,,,,,one or more variants missing SKU
excluded,10520865505618,stork-delivering-baby-girl-nursery-wall-51873,Stork Delivering Baby Girl | Nursery Wall Decal,15,,,,,,one or more variants missing SKU
excluded,10520872386898,stork-delivering-baby-boy-nursery-wall-58891,Stork Delivering Baby Boy | Nursery Wall Decal,15,,,,,,one or more variants missing SKU
excluded,10520900763986,dark-brick-hallway-wall-decal-green-eyes,3D Dark Brick Hallway Wall Decal | Green Eyes Tunnel,15,,,,,,one or more variants missing SKU
excluded,10526761910610,golden-floral-wall-decal-minimalist-01042,Golden Floral Wall Decal | Minimalist Flower Line Art,15,,,,,,one or more variants missing SKU
excluded,10527084216658,monstera-leaf-wall-decal-tropical-42517,Monstera Leaf Wall Decal | Tropical Mandala Mural,15,,,,,,one or more variants missing SKU
excluded,10527084249426,wildflower-wall-decal-watercolor-meadow-47238,Wildflower Wall Decal | Watercolor Meadow Mural,15,,,,,,one or more variants missing SKU
excluded,10527106171218,abstract-woman-wall-art-fashion-54282,Abstract Woman Wall Art | Fashion Illustration Decal,15,,,,,,one or more variants missing SKU
excluded,10527129239890,capybara-family-wall-decal-watercolor-59086,Capybara Family Wall Decal | Watercolor Nursery Decor,15,,,,,,one or more variants missing SKU
excluded,10527129272658,pink-hot-air-balloon-wall-decal-56584,Pink Hot Air Balloon Wall Decal | Watercolor Nursery Decor for Girls,15,,,,,,one or more variants missing SKU
excluded,10527151423826,vertical-gold-floral-wall-decal-tall-53379,Vertical Gold Floral Wall Decal | Tall Flower Line Art,15,,,,,,one or more variants missing SKU
excluded,10527151489362,kawaii-woodland-animal-wall-decal-cute-56119,Kawaii Woodland Animal Wall Decal | Cute Forest Friends Nursery Decor,15,,,,,,one or more variants missing SKU
excluded,10542031536466,space-dinosaur-wall-decals-kawaii-dino-96108,Space Dinosaur Wall Decals | Kawaii Dino Astronaut Stickers,15,,,,,,one or more variants missing SKU
excluded,10542031569234,geometric-wolf-wall-decal-low-poly-90597,Geometric Wolf Wall Decal | Low Poly Howling Wolf Sticker,15,,,,,,one or more variants missing SKU
excluded,10542031634770,black-dragon-blue-fire-wall-decal,3D Black Dragon Wall Decal | Blue Fire Breakthrough,15,,,,,,one or more variants missing SKU
excluded,10542031667538,fantasy-dragon-red-flame-wall-decal,Fantasy Dragon Wall Decal | Red Flame Design Vinyl Sticker,15,,,,,,one or more variants missing SKU
excluded,10542031700306,baby-tiger-wall-decal-jungle-nursery-85878,Baby Tiger Wall Decal | Jungle Nursery Decor,15,,,,,,one or more variants missing SKU
excluded,10542243283282,golden-orchid-wall-decal-navy-blue-and-44932,Golden Orchid Wall Decal | Navy Blue and Gold Botanical Art,15,,,,,,one or more variants missing SKU
excluded,10542263304530,boho-landscape-wall-art-set-of-3-arched-48486,Boho Mountain Sun and Moon Wall Decal Set,15,,,,,,one or more variants missing SKU
excluded,10542283129170,watercolor-lily-wall-decal-purple-pink-53444,Watercolor Lily Wall Decal | Purple Pink and Peach Floral Mural,15,,,,,,one or more variants missing SKU
excluded,10542317076818,lily-flower-wall-decal-watercolor-46327,Lily Flower Wall Decal | Watercolor Floral Border,15,,,,,,one or more variants missing SKU
excluded,10557267476818,gold-orchid-wall-decal-navy-blue-floral-34437,Gold Orchid Wall Decal | Navy Blue Floral Mural,15,,,,,,one or more variants missing SKU
excluded,10557291069778,paint-explosion-wall-decal,3D Paint Explosion Wall Decal | Rainbow Color Splash,15,,,,,,one or more variants missing SKU
excluded,10557316137298,gold-filigree-orchid-decal-navy-blue-41421,Gold Filigree Orchid Decal | Navy Blue Floral Mural,15,,,,,,one or more variants missing SKU
excluded,10557372236114,mystical-owl-wall-decal-spiritual-totem-47851,Mystical Owl Wall Decal | Spiritual Totem Wall Art,15,,,,,,one or more variants missing SKU
excluded,10557380198738,europe-skyline-decal-iconic-landmark-art-56034,Europe Skyline Decal | Iconic Landmark Art,15,,,,,,one or more variants missing SKU
excluded,10557395829074,floral-bicycle-wall-decal-watercolor-62808,Floral Bicycle Wall Decal | Watercolor Mint Bike Sticker,15,,,,,,one or more variants missing SKU
excluded,10557395861842,minimalist-horse-decal-equestrian-line-60440,Minimalist Horse Decal | Equestrian Line Art,15,,,,,,one or more variants missing SKU
excluded,10559086854482,red-race-car-graffiti-wall-decal,3D Red Race Car Graffiti Wall Decal | Brick Breakthrough,15,,,,,,one or more variants missing SKU
excluded,10559147835730,boho-feather-decal-tribal-pattern-wall-74460,Boho Feather Decal | Tribal Pattern Wall Art,15,,,,,,one or more variants missing SKU
excluded,10564074144082,minimalist-horse-decal-full-body-line-07126,Minimalist Horse Decal | Full Body Line Art,15,,,,,,one or more variants missing SKU
excluded,10564077879634,butterfly-wall-decal-inspirational-09215,Butterfly Wall Decal | Inspirational Quote Sticker,15,,,,,,one or more variants missing SKU
excluded,10564080435538,galaxy-space-portal-wall-decal,3D Galaxy Wall Decal | Space Portal Breakthrough,15,,,,,,one or more variants missing SKU
excluded,10564126540114,roaring-t-rex-wall-decal-design-2,3D Roaring T-Rex Wall Decal | Breakthrough Design 2,15,,,,,,one or more variants missing SKU
excluded,10564138107218,floral-street-lamp-decal-yellow-rose-37078,Yellow Rose Street Lamp Wall Decal,15,,,,,,one or more variants missing SKU
excluded,10564153049426,colorful-betta-fish-decal-tropical-45268,Colorful Betta Fish Wall Decal | Tropical Fish Wall Sticker,15,,,,,,one or more variants missing SKU
excluded,10567341736274,blue-race-car-graffiti-wall-decal,3D Blue Race Car Graffiti Wall Decal | Brick Breakthrough,15,,,,,,one or more variants missing SKU
excluded,10567341801810,baby-reindeer-wall-decal-watercolor-13567,Baby Reindeer Wall Decal | Watercolor Woodland Nursery Decor,15,,,,,,one or more variants missing SKU
excluded,10567363494226,sleeping-owl-wall-decal-watercolor-19714,Sleeping Owl Wall Decal | Watercolor Nursery Art,15,,,,,,one or more variants missing SKU
excluded,10568926789970,watercolor-rainbow-tree-decal-colorful-55202,Watercolor Rainbow Tree Decal | Colorful Blossom Wall Art,15,,,,,,one or more variants missing SKU
excluded,10586713686354,sea-turtle-wall-decal-tropical-floral-59372,Sea Turtle Wall Decal | Tropical Floral Wall Sticker,15,,,,,,one or more variants missing SKU
excluded,10598031950162,sea-turtle-wall-decal-tropical-floral-61727,Sea Turtle Wall Decal | Tropical Floral Wall Sticker,15,,,,,,one or more variants missing SKU
excluded,10610535891282,indoor-plant-shelf-wall-decal-potted-98127,Indoor Plant Shelf Wall Decal | Potted Greenery Mural,15,,,,,,one or more variants missing SKU
excluded,10621578510674,succulent-wall-decal-arched-vertical-28622,Succulent Wall Decal | Arched Vertical Garden Mural,15,,,,,,one or more variants missing SKU
excluded,10622077665618,stress-free-zone-wall-decal-office-41499,Stress Free Zone Wall Decal | Office Chill Room Decor,15,,,,,,one or more variants missing SKU
excluded,10653767237970,rainbow-tree-of-life-wall-vinyl-decal-55265,Rainbow Tree of Life Wall Vinyl Decal | Colorful Flower Tree Sticker,15,,,,,,one or more variants missing SKU
excluded,10672572891474,3d-space-wall-vinyl-decal-galaxy-85562,3D Space Wall Vinyl Decal | Galaxy Planets Broken Wall Illusion Sticker,15,,,,,,one or more variants have no reliably parsed size
excluded,10684390146386,3d-space-galaxy-wall-decal-cracked-wall-80105,3D Space Galaxy Wall Decal | Cracked Wall Planet Nebula Sticker,15,,,,,,one or more variants have no reliably parsed size
excluded,10738837815634,space-porthole-wall-vinyl-decal-3d-43897,Space Porthole Wall Vinyl Decal | 3D Galaxy Planets Window Sticker,15,,,,,,one or more variants have no reliably parsed size
excluded,10845144711506,gaming-wall-vinyl-decal-neon-controller-36520,Video Game Wall Decal | Neon Controller 3D Illusion,15,,,,,,one or more variants missing SKU
excluded,10846526406994,weird-frog-beach-wall-vinyl-decal-3d-14556,Weird Frog Beach Wall Vinyl Decal | 3D Broken Wall Illusion Sticker,15,,,,,,one or more variants missing SKU
excluded,10846534173010,spaceship-wall-vinyl-decal-neon-galaxy-21599,Spaceship Wall Vinyl Decal | Neon Galaxy Broken Wall Illusion Sticker,15,,,,,,one or more variants missing SKU
excluded,10846541906258,weird-frog-wall-vinyl-decal-broken-wall-23484,Weird Frog Wall Vinyl Decal | Broken Wall Illusion Sticker,15,,,,,,one or more variants missing SKU
excluded,10846563664210,bald-eagle-wall-vinyl-decal-american-39063,Bald Eagle Wall Vinyl Decal | American Flag Broken Wall Illusion Sticker,15,,,,,,one or more variants missing SKU
excluded,10846583357778,cyberpunk-city-wall-vinyl-decal-neon-46530,Cyberpunk City Wall Decal | Neon 3D Illusion Sticker,15,,,,,,one or more variants missing SKU
excluded,10853067686226,watercolor-wildflower-meadow-wall-vinyl-36338,Watercolor Wildflower Meadow Wall Vinyl Decal | Foxglove Delphinium Daisy Sticker,15,,,,,,one or more variants missing SKU
excluded,10870432334162,weird-yoga-frogs-wall-vinyl-decal-funny-43332,Weird Yoga Frogs Wall Vinyl Decal | Funny Meditation Frog Sticker,15,,,,,,one or more variants missing SKU
excluded,10870496067922,weird-frog-family-wall-vinyl-decal-cute-71492,Weird Frog Family Wall Vinyl Decal | Cute Sunglasses Frogs Sticker,15,,,,,,one or more variants missing SKU
excluded,10870496493906,reading-frog-wall-decal-3d-wall-illusion,Reading Frog Wall Decal | Cozy 3D Wall Illusion,15,,,,,,one or more variants missing SKU
excluded,10870541517138,weird-wine-frog-wall-vinyl-decal-funny-81474,Weird Wine Frog Wall Vinyl Decal | Funny Meditation Frog Sticker,15,,,,,,one or more variants missing SKU
excluded,10870541582674,weird-zen-frog-wall-vinyl-decal-lotus-70851,Weird Zen Frog Wall Vinyl Decal | Lotus Frog With Wine Sticker,15,,,,,,one or more variants missing SKU
excluded,10870909239634,layered-solar-system-wall-vinyl-decal-63120,Layered Solar System Wall Vinyl Decal | Paper Cut Space Illusion Sticker,15,,,,,,one or more variants missing SKU
excluded,10887704543570,neon-dragon-wall-decal-3d-cracked-wall-47850,Neon Dragon Wall Decal | 3D Cracked Wall Illusion Sticker,15,,,,,,one or more variants missing SKU
excluded,10887719125330,weird-volleyball-frog-wall-vinyl-decal-47009,Weird Volleyball Frog Wall Vinyl Decal | Funny Beach Frog Sticker,15,,,,,,one or more variants missing SKU
excluded,10887800553810,weird-frog-wall-vinyl-decal-olive-oil-83177,Weird Frog Wall Vinyl Decal | Olive Oil Meditation Frog Sticker,15,,,,,,one or more variants missing SKU
excluded,10889388130642,weird-cowboy-frog-wall-vinyl-decal-14179,Weird Cowboy Frog Wall Vinyl Decal | Funny Western Frog Sticker,15,,,,,,one or more variants missing SKU
excluded,10889412641106,weird-lemonade-frog-wall-vinyl-decal-33094,Weird Lemonade Frog Wall Vinyl Decal | Funny Frog Lemon Stand Sticker,15,,,,,,one or more variants missing SKU
excluded,10889427091794,weird-chef-frogs-wall-vinyl-decal-funny-37892,Weird Chef Frogs Wall Vinyl Decal | Funny Cooking Frog Sticker,15,,,,,,one or more variants missing SKU
excluded,10889458090322,wolf-in-hoodie-wall-vinyl-decal-black-55316,Wolf in Hoodie Wall Vinyl Decal | Black and White Urban Animal Sticker,15,,,,,,one or more variants missing SKU
excluded,10889479946578,lion-in-hoodie-wall-vinyl-decal-67480,Lion in Hoodie Wall Vinyl Decal | Colorful Gamer Lion Sticker,15,,,,,,one or more variants missing SKU
excluded,10889487515986,tiger-in-hoodie-wall-vinyl-decal-gamer-64927,Tiger in Hoodie Wall Vinyl Decal | Gamer Tiger Headphones Sticker,15,,,,,,one or more variants missing SKU
excluded,11000550097234,baby-leopard-floral-wall-decal-safari-nursery-sticker,Baby Leopard Floral Wall Decal | Safari Nursery Sticker,15,,,,,,one or more variants missing SKU
excluded,11000620024146,gorilla-headphones-wall-decal-urban-music-room-sticker,Gorilla Headphones Wall Decal | Urban Music Room Sticker,15,,,,,,one or more variants missing SKU
excluded,11008958464338,triceratops-wall-decal-dinosaur-kids-room-sticker,Triceratops Wall Decal | Dinosaur Sticker for Kids’ Rooms,240,,,,,,50 or more variants; export may be truncated
excluded,11008988119378,hooded-cat-headphones-wall-decal-music-room-sticker,Hooded Cat Headphones Wall Decal | Music Room Sticker,15,,,,,,one or more variants missing SKU
excluded,11016095203666,abstract-botanical-wall-decal-modern-floral-sticker,Abstract Botanical Wall Decal | Modern Floral Wall Sticker,15,,,,,,one or more variants missing SKU
excluded,11016127054162,tropical-leaves-wall-decal-monstera-botanical-sticker,Tropical Leaves Wall Decal | Monstera Botanical Sticker,15,,,,,,one or more variants missing SKU
excluded,11016175845714,blush-floral-wall-decal-botanical-nursery-sticker,Blush Floral Wall Decal | Botanical Nursery Sticker,15,,,,,,one or more variants missing SKU
excluded,11025547002194,abstract-botanical-wall-decal-set-43176,Abstract Botanical Wall Decal Set | Colorful Organic Shape Stickers,15,,,,,,one or more variants missing SKU
excluded,11029353005394,meditating-frog-wall-decal-pink-lotus-flower,Meditating Frog Wall Decal | Pink Lotus Flower Wall Sticker,15,,,,,,one or more variants missing SKU
excluded,11029363786066,red-eyed-meditating-frog-wall-decal,Red Eyed Meditating Frog Wall Decal | Quirky Frog Sticker,15,,,,,,one or more variants missing SKU
excluded,11029370241362,spaceship-wall-decal-neon-sci-fi-space-sticker,Spaceship Wall Decal | Neon Sci Fi Space Wall Sticker,15,,,,,,one or more variants missing SKU
excluded,11029379907922,colorful-abstract-wall-decal-rainbow-drip-sticker,Colorful Abstract Wall Decal | Rainbow Drip Wall Sticker,15,,,,,,one or more variants missing SKU
excluded,11029389640018,kids-feelings-chart-wall-decal-emotions-sticker,Kids Feelings Chart Wall Decal | Emotions Wall Sticker,15,,,,,,one or more variants missing SKU
excluded,11029412905298,dinosaur-abc-123-wall-decal-kids-learning-sticker,Dinosaur ABC 123 Wall Decal | Kids Learning Wall Sticker,15,,,,,,one or more variants missing SKU
excluded,11029491384658,purple-crocus-flower-wall-decal-botanical-floral,Purple Crocus Flower Wall Decal | Botanical Floral Wall Sticker,15,,,,,,one or more variants missing SKU
excluded,11029503017298,tribal-shark-wall-decal-geometric-vinyl-sticker,Tribal Shark Wall Decal | Geometric Shark Vinyl Wall Sticker,240,,,,,,50 or more variants; export may be truncated
excluded,11029518844242,cute-jellyfish-wall-decal-pastel-ocean-nursery,Cute Jellyfish Wall Decal | Pastel Ocean Nursery Wall Sticker,15,,,,,,one or more variants missing SKU
excluded,11029529985362,halloween-monster-crossing-wall-decal-spooky-sign,Halloween Monster Crossing Wall Decal | Spooky Wall Sticker,15,,,,,,one or more variants missing SKU
excluded,11032231739730,watercolor-autumn-tree-wall-decal-73202,Watercolor Autumn Tree Wall Decal | Golden Yellow Leafy Tree Sticker,15,,,,,,one or more variants missing SKU
excluded,11032258019666,watercolor-feather-wall-decal-boho-63159,Watercolor Feather Wall Decal | Boho Feather Wall Sticker,15,,,,,,one or more variants missing SKU
